yearID,lgID,divID,teamID,franchID,name,Rank,G,W,L,R,RA,WSWin,LgWin
1896,NL,,SLN,STL,St. Louis Browns,11,131,40,90,593,929,,N
1896,NL,,WAS,WAS,Washington Senators,9,133,58,73,818,920,,N
1897,NL,,BLN,BLO,Baltimore Orioles,2,136,90,40,964,674,,N
1897,NL,,BRO,LAD,Brooklyn Bridegrooms,7,136,61,71,802,845,,N
1897,NL,,BSN,ATL,Boston Beaneaters,1,135,93,39,1025,665,,Y
1897,NL,,CHN,CHC,Chicago Colts,9,138,59,73,832,894,,N
1897,NL,,CIN,CIN,Cincinnati Reds,4,134,76,56,763,705,,N
1897,NL,,CL4,CLV,Cleveland Spiders,5,130,69,62,773,680,,N
1897,IND,,CU,CIU,Chicago Unions,1,8,6,2,91,76,,
1897,IND,,CXG,CXG,Cuban X Giants,2,5,3,2,47,39,,
1897,NL,,LS3,LOU,Louisville Colonels,11,135,52,78,675,869,,N
1897,NL,,NY1,SFG,New York Giants,3,137,83,48,901,696,,N
1897,IND,,PFG,CCG,Page Fence Giants,3,1,0,1,6,7,,
1897,NL,,PHI,PHI,Philadelphia Phillies,10,133,55,77,752,792,,N
1897,NL,,PIT,PIT,Pittsburgh Pirates,8,134,60,71,676,835,,N
1897,NL,,SLN,STL,St. Louis Browns,12,133,29,102,592,1088,,N
1897,NL,,WAS,WAS,Washington Senators,6,133,61,71,781,793,,N
1898,NL,,BLN,BLO,Baltimore Orioles,2,153,96,53,933,623,,N
1898,NL,,BRO,LAD,Brooklyn Bridegrooms,10,149,54,91,638,811,,N
1898,NL,,BSN,ATL,Boston Beaneaters,1,152,102,47,872,614,,Y
1898,NL,,CHN,CHC,Chicago Orphans,4,152,85,65,828,679,,N
1898,NL,,CIN,CIN,Cincinnati Reds,3,157,92,60,831,740,,N
1898,NL,,CL4,CLV,Cleveland Spiders,5,156,81,68,730,683,,N
1898,IND,,CU,CIU,Chicago Unions,2,7,2,4,20,23,,
1898,IND,,CXG,CXG,Cuban X Giants,1,10,7,2,30,26,,
1898,NL,,LS3,LOU,Louisville Colonels,9,154,70,81,728,833,,N
1898,NL,,NY1,SFG,New York Giants,7,156,77,73,837,800,,N
1898,NL,,PHI,PHI,Philadelphia Phillies,6,150,78,71,823,784,,N
1898,NL,,PIT,PIT,Pittsburgh Pirates,8,152,72,76,634,694,,N
1898,NL,,SLN,STL,St. Louis Browns,12,154,39,111,571,929,,N
1898,NL,,WAS,WAS,Washington Senators,11,155,51,101,704,939,,N
1899,NL,,BLN,BLO,Baltimore Orioles,4,151,86,62,827,691,,N
1899,NL,,BRO,LAD,Brooklyn Superbas,1,148,101,47,892,658,,Y
1899,NL,,BSN,ATL,Boston Beaneaters,2,153,95,57,858,645,,N
1899,IND,,CCG,CCG,Chicago Columbia Giants,1,4,3,1,15,9,,
1899,NL,,CHN,CHC,Chicago Orphans,8,152,75,73,812,763,,N
1899,NL,,CIN,CIN,Cincinnati Reds,6,157,83,67,861,777,,N
1899,NL,,CL4,CLV,Cleveland Spiders,12,154,20,134,529,1252,,N
1899,IND,,CU,CIU,Chicago Unions,3,19,8,11,41,36,,
1899,IND,,CXG,CXG,Cuban X Giants,2,19,11,8,50,52,,
1899,NL,,LS3,LOU,Louisville Colonels,9,156,75,77,833,782,,N
1899,NL,,NY1,SFG,New York Giants,10,152,60,90,741,868,,N
1899,NL,,PHI,PHI,Philadelphia Phillies,3,154,94,58,916,743,,N
1899,NL,,PIT,PIT,Pittsburgh Pirates,7,155,76,73,841,771,,N
1899,NL,,SLN,STL,St. Louis Perfectos,5,155,84,67,819,739,,N
1899,NL,,WAS,WAS,Washington Senators,11,155,54,98,743,983,,N
1900,NL,,BRO,LAD,Brooklyn Superbas,1,141,82,54,816,722,,Y
1900,NL,,BSN,ATL,Boston Beaneaters,4,142,66,72,778,739,,N
1900,IND,,CCG,CCG,Chicago Columbia Giants,1,5,3,1,15,13,,
1900,NL,,CHN,CHC,Chicago Orphans,6,146,65,75,635,751,,N
1900,NL,,CIN,CIN,Cincinnati Reds,7,144,62,77,703,745,,N
1900,IND,,CU,CIU,Chicago Unions,2,10,6,3,9,5,,
1900,NL,,NY1,SFG,New York Giants,8,141,60,78,713,823,,N
1900,NL,,PHI,PHI,Philadelphia Phillies,3,141,75,63,810,792,,N
1900,NL,,PIT,PIT,Pittsburgh Pirates,2,140,79,60,733,612,,N
1900,NL,,SLN,STL,St. Louis Cardinals,5,141,65,75,744,748,,N
1901,AL,,BLA,NYY,Baltimore Orioles,5,134,68,65,760,750,,N
1901,AL,,BOS,BOS,Boston Americans,2,138,79,57,759,608,,N
1901,NL,,BRO,LAD,Brooklyn Superbas,3,137,79,57,744,600,,N
1901,NL,,BSN,ATL,Boston Beaneaters,5,140,69,69,531,556,,N
1901,IND,,CCG,CCG,Chicago Columbia Giants,1,2,2,0,3,2,,
1901,AL,,CHA,CHW,Chicago White Sox,1,137,83,53,819,631,,Y
1901,NL,,CHN,CHC,Chicago Orphans,6,140,53,86,578,699,,N
1901,NL,,CIN,CIN,Cincinnati Reds,8,142,52,87,561,818,,N
1901,AL,,CLE,CLE,Cleveland Blues,7,138,54,82,666,831,,N
1901,AL,,DET,DET,Detroit Tigers,3,135,74,61,741,694,,N
1901,AL,,MLA,BAL,Milwaukee Brewers,8,139,48,89,641,828,,N
1901,NL,,NY1,SFG,New York Giants,7,141,52,85,544,755,,N
1901,AL,,PHA,OAK,Philadelphia Athletics,4,137,74,62,805,760,,N
1901,NL,,PHI,PHI,Philadelphia Phillies,2,140,83,57,668,543,,N
1901,NL,,PIT,PIT,Pittsburgh Pirates,1,140,90,49,776,534,,Y
1901,NL,,SLN,STL,St. Louis Cardinals,4,142,76,64,792,689,,N
1901,AL,,WS1,MIN,Washington Senators,6,138,61,72,682,771,,N
1902,AL,,BLA,NYY,Baltimore Orioles,8,140,50,88,715,848,,N
1902,AL,,BOS,BOS,Boston Americans,3,138,77,60,664,600,,N
1902,NL,,BRO,LAD,Brooklyn Superbas,2,141,75,63,564,519,,N
1902,NL,,BSN,ATL,Boston Beaneaters,3,141,73,64,572,516,,N
1902,WES,,CCG,CCG,Chicago Columbia Giants,2,3,1,2,19,23,,
1902,AL,,CHA,CHW,Chicago White Sox,4,138,74,60,675,602,,N
1902,NL,,CHN,CHC,Chicago Orphans,5,143,68,69,544,505,,N
1902,NL,,CIN,CIN,Cincinnati Reds,4,141,70,70,633,566,,N
1902,AL,,CLE,CLE,Cleveland Bronchos,5,137,69,67,686,667,,N
1902,AL,,DET,DET,Detroit Tigers,7,137,52,83,566,657,,N
1902,NL,,NY1,SFG,New York Giants,8,141,48,88,405,604,,N
1902,AL,,PHA,OAK,Philadelphia Athletics,1,137,83,53,775,636,,Y
1902,NL,,PHI,PHI,Philadelphia Phillies,7,138,56,81,484,649,,N
1902,NL,,PIT,PIT,Pittsburgh Pirates,1,141,103,36,775,440,,Y
1902,AL,,SLA,BAL,St. Louis Browns,2,139,78,58,619,607,,N
1902,NL,,SLN,STL,St. Louis Cardinals,6,140,56,78,517,695,,N
1902,AL,,WS1,MIN,Washington Senators,6,138,61,75,707,790,,N
1903,WES,,AB,AB,Algona Brownies,1,16,11,4,16,15,,
1903,AL,,BOS,BOS,Boston Americans,1,141,91,47,708,504,Y,Y
1903,NL,,BRO,LAD,Brooklyn Superbas,5,139,70,66,667,682,N,N
1903,NL,,BSN,ATL,Boston Beaneaters,6,140,58,80,578,699,N,N
1903,AL,,CHA,CHW,Chicago White Sox,7,138,60,77,516,613,N,N
1903,NL,,CHN,CHC,Chicago Cubs,3,139,82,56,695,599,N,N
1903,NL,,CIN,CIN,Cincinnati Reds,4,141,74,65,765,656,N,N
1903,AL,,CLE,CLE,Cleveland Naps,3,140,77,63,639,579,N,N
1903,EAS,,CXG,CXG,Cuban X Giants,1,7,5,2,31,15,,
1903,AL,,DET,DET,Detroit Tigers,5,137,65,71,567,539,N,N
1903,NL,,NY1,SFG,New York Giants,2,142,84,55,729,567,N,N
1903,AL,,NYA,NYY,New York Highlanders,4,136,72,62,579,573,N,N
1903,EAS,,PG,PG,Philadelphia Giants,2,7,2,5,15,31,,
1903,AL,,PHA,OAK,Philadelphia Athletics,2,137,75,60,597,519,N,N
1903,NL,,PHI,PHI,Philadelphia Phillies,7,139,49,86,617,738,N,N
1903,NL,,PIT,PIT,Pittsburgh Pirates,1,141,91,49,793,613,N,Y
1903,AL,,SLA,BAL,St. Louis Browns,6,139,65,74,500,525,N,N
1903,NL,,SLN,STL,St. Louis Cardinals,8,139,43,94,505,795,N,N
1903,AL,,WS1,MIN,Washington Senators,8,140,43,94,437,691,N,N
1904,AL,,BOS,BOS,Boston Americans,1,157,95,59,608,466,,Y
1904,NL,,BRO,LAD,Brooklyn Superbas,6,154,56,97,497,614,,N
1904,NL,,BSN,ATL,Boston Beaneaters,7,155,55,98,491,749,,N
1904,AL,,CHA,CHW,Chicago White Sox,3,156,89,65,600,482,,N
1904,NL,,CHN,CHC,Chicago Cubs,2,156,93,60,597,517,,N
1904,NL,,CIN,CIN,Cincinnati Reds,3,157,88,65,695,547,,N
1904,AL,,CLE,CLE,Cleveland Naps,4,154,86,65,647,482,,N
1904,IND,,CXG,CXG,Cuban X Giants,2,13,8,5,36,25,,
1904,AL,,DET,DET,Detroit Tigers,7,162,62,90,505,627,,N
1904,NL,,NY1,SFG,New York Giants,1,157,106,47,744,474,,Y
1904,AL,,NYA,NYY,New York Highlanders,2,155,92,59,598,526,,N
1904,IND,,PG,PG,Philadelphia Giants,1,13,10,3,41,20,,
1904,AL,,PHA,OAK,Philadelphia Athletics,5,155,81,70,557,503,,N
1904,NL,,PHI,PHI,Philadelphia Phillies,8,155,52,100,571,784,,N
1904,NL,,PIT,PIT,Pittsburgh Pirates,4,156,87,66,675,592,,N
1904,AL,,SLA,BAL,St. Louis Browns,6,156,65,87,481,604,,N
1904,NL,,SLN,STL,St. Louis Cardinals,5,154,75,79,602,595,,N
1904,AL,,WS1,MIN,Washington Senators,8,157,38,113,437,743,,N
1905,EAS,,AC1,AC1,All Cubans,2,7,4,3,22,17,,
1905,AL,,BOS,BOS,Boston Americans,4,153,78,74,579,565,N,N
1905,EAS,,BRG,BR2,Brooklyn Royal Giants,4,13,0,12,25,82,,
1905,NL,,BRO,LAD,Brooklyn Superbas,8,155,48,104,506,807,N,N
1905,NL,,BSN,ATL,Boston Beaneaters,7,156,51,103,468,733,N,N
1905,AL,,CHA,CHW,Chicago White Sox,2,158,92,60,612,451,N,N
1905,NL,,CHN,CHC,Chicago Cubs,3,155,92,61,667,442,N,N
1905,NL,,CIN,CIN,Cincinnati Reds,5,155,79,74,736,698,N,N
1905,AL,,CLE,CLE,Cleveland Naps,5,155,76,78,564,587,N,N
1905,EAS,,CXG,CXG,Cuban X Giants,3,7,3,4,17,22,,
1905,AL,,DET,DET,Detroit Tigers,3,154,79,74,512,604,N,N
1905,WES,,LEL,LEL,Chicago Leland Giants,1,4,1,1,12,6,,
1905,NL,,NY1,SFG,New York Giants,1,155,105,48,780,505,Y,Y
1905,AL,,NYA,NYY,New York Highlanders,6,152,71,78,586,621,N,N
1905,EAS,,PG,PG,Philadelphia Giants,1,13,12,0,82,25,,
1905,AL,,PHA,OAK,Philadelphia Athletics,1,152,92,56,623,488,N,Y
1905,NL,,PHI,PHI,Philadelphia Phillies,4,155,83,69,708,603,N,N
1905,NL,,PIT,PIT,Pittsburgh Pirates,2,155,96,57,692,570,N,N
1905,AL,,SLA,BAL,St. Louis Browns,8,156,54,99,512,608,N,N
1905,NL,,SLN,STL,St. Louis Cardinals,6,154,58,96,535,734,N,N
1905,AL,,WS1,MIN,Washington Senators,7,154,64,87,559,623,N,N
1906,AL,,BOS,BOS,Boston Americans,8,155,49,105,463,706,N,N
1906,EAS,,BRG,BR2,Brooklyn Royal Giants,3,29,15,13,130,97,,
1906,NL,,BRO,LAD,Brooklyn Superbas,5,153,66,86,496,625,N,N
1906,NL,,BSN,ATL,Boston Beaneaters,8,152,49,102,408,649,N,N
1906,AL,,CHA,CHW,Chicago White Sox,1,154,93,58,570,460,Y,Y
1906,NL,,CHN,CHC,Chicago Cubs,1,154,116,36,704,381,N,Y
1906,NL,,CIN,CIN,Cincinnati Reds,6,155,64,87,533,582,N,N
1906,AL,,CLE,CLE,Cleveland Naps,3,157,89,64,663,481,N,N
1906,EAS,,CSH,CSW,Cuban Stars of Havana,5,26,10,14,72,103,,
1906,EAS,,CXG,CXG,Cuban X Giants,4,45,19,25,162,157,,
1906,AL,,DET,DET,Detroit Tigers,6,151,71,78,518,598,N,N
1906,WES,,LEL,LEL,Chicago Leland Giants,1,12,6,6,35,35,,
1906,NL,,NY1,SFG,New York Giants,2,152,96,56,625,509,N,N
1906,AL,,NYA,NYY,New York Highlanders,2,155,90,61,640,543,N,N
1906,EAS,,PG,PG,Philadelphia Giants,1,42,25,13,142,127,,
1906,AL,,PHA,OAK,Philadelphia Athletics,4,149,78,67,561,539,N,N
1906,NL,,PHI,PHI,Philadelphia Phillies,4,154,71,82,528,564,N,N
1906,NL,,PIT,PIT,Pittsburgh Pirates,3,154,93,60,623,470,N,N
1906,EAS,,QG,QG,Philadelphia Quaker Giants,2,22,14,8,69,60,,
1906,AL,,SLA,BAL,St. Louis Browns,5,154,76,73,560,499,N,N
1906,NL,,SLN,STL,St. Louis Cardinals,7,154,52,98,470,607,N,N
1906,AL,,WS1,MIN,Washington Senators,7,151,55,95,519,665,N,N
1907,AL,,BOS,BOS,Boston Americans,7,155,59,90,466,558,N,N
1907,NAC,,BRG,BR2,Brooklyn Royal Giants,3,27,12,14,75,79,,
1907,NL,,BRO,LAD,Brooklyn Superbas,5,153,65,83,446,522,N,N
1907,NL,,BSN,ATL,Boston Doves,7,152,58,90,502,652,N,N
1907,NAC,,CBG,CBG,Cuban Giants,2,11,5,5,38,39,,
1907,AL,,CHA,CHW,Chicago White Sox,3,157,87,64,588,474,N,N
1907,NL,,CHN,CHC,Chicago Cubs,1,155,107,45,574,390,Y,Y
1907,NL,,CIN,CIN,Cincinnati Reds,6,156,66,87,526,519,N,N
1907,AL,,CLE,CLE,Cleveland Naps,4,158,85,67,531,525,N,N
1907,NAC,,CSH,CSW,Cuban Stars of Havana,4,7,2,5,15,19,,
1907,AL,,DET,DET,Detroit Tigers,1,153,92,58,693,531,N,Y
1907,WES,,LEL,LEL,Chicago Leland Giants,1,5,5,0,12,2,,
1907,NL,,NY1,SFG,New York Giants,4,155,82,71,574,510,N,N
1907,AL,,NYA,NYY,New York Highlanders,5,152,70,78,605,667,N,N
1907,NAC,,PG,PG,Philadelphia Giants,1,21,13,8,64,55,,Y
1907,AL,,PHA,OAK,Philadelphia Athletics,2,150,88,57,584,511,N,N
1907,NL,,PHI,PHI,Philadelphia Phillies,3,149,83,64,514,476,N,N
1907,NL,,PIT,PIT,Pittsburgh Pirates,2,157,91,63,634,510,N,N
1907,AL,,SLA,BAL,St. Louis Browns,6,155,69,83,541,555,N,N
1907,NL,,SLN,STL,St. Louis Cardinals,8,155,52,101,419,610,N,N
1907,AL,,WS1,MIN,Washington Senators,8,154,49,102,506,693,N,N
1908,AL,,BOS,BOS,Boston Red Sox,5,155,75,79,564,513,N,N
1908,NAC,,BRG,BR2,Brooklyn Royal Giants,1,30,19,10,128,100,,Y
1908,NL,,BRO,LAD,Brooklyn Superbas,7,154,53,101,375,516,N,N
1908,NL,,BSN,ATL,Boston Doves,6,156,63,91,537,622,N,N
1908,AL,,CHA,CHW,Chicago White Sox,3,156,88,64,537,470,N,N
1908,NL,,CHN,CHC,Chicago Cubs,1,158,99,55,624,461,Y,Y
1908,NL,,CIN,CIN,Cincinnati Reds,5,155,73,81,488,543,N,N
1908,AL,,CLE,CLE,Cleveland Naps,2,157,90,64,569,459,N,N
1908,NAC,,CSH,CSW,Cuban Stars of Havana,4,10,3,7,91,107,,
1908,AL,,DET,DET,Detroit Tigers,1,154,90,63,647,547,N,Y
1908,WES,,LEL,LEL,Chicago Leland Giants,1,22,15,7,159,105,,
1908,NL,,NY1,SFG,New York Giants,2,157,98,56,651,455,N,N
1908,AL,,NYA,NYY,New York Highlanders,8,155,51,103,460,713,N,N
1908,NAC,,PG,PG,Philadelphia Giants,2,31,16,15,156,134,,
1908,AL,,PHA,OAK,Philadelphia Athletics,6,157,68,85,486,562,N,N
1908,NL,,PHI,PHI,Philadelphia Phillies,4,155,83,71,504,445,N,N
1908,NL,,PIT,PIT,Pittsburgh Pirates,2,155,98,56,585,468,N,N
1908,AL,,SLA,BAL,St. Louis Browns,4,155,83,69,544,483,N,N
1908,NL,,SLN,STL,St. Louis Cardinals,8,154,49,105,372,626,N,N
1908,AL,,WS1,MIN,Washington Senators,7,155,67,85,479,539,N,N
1909,AL,,BOS,BOS,Boston Red Sox,3,152,88,63,601,549,N,N
1909,INT,,BRG,BR2,Brooklyn Royal Giants,1,12,9,3,30,22,,Y
1909,NL,,BRO,LAD,Brooklyn Superbas,6,155,55,98,444,627,N,N
1909,NL,,BSN,ATL,Boston Doves,8,155,45,108,435,683,N,N
1909,AL,,CHA,CHW,Chicago White Sox,4,159,78,74,492,464,N,N
1909,NL,,CHN,CHC,Chicago Cubs,2,155,104,49,635,390,N,N
1909,NL,,CIN,CIN,Cincinnati Reds,4,157,77,76,606,599,N,N
1909,AL,,CLE,CLE,Cleveland Naps,6,155,71,82,493,532,N,N
1909,INT,,CSH,CSW,Cuban Stars of Havana,2,13,8,5,159,157,,
1909,AL,,DET,DET,Detroit Tigers,1,158,98,54,666,493,N,Y
1909,WES,,KCG,KCG,Kansas City Giants,5,24,12,12,83,82,,
1909,WES,,LEL,LEL,Chicago Leland Giants,2,30,17,13,111,102,,
1909,NL,,NY1,SFG,New York Giants,3,158,92,61,624,547,N,N
1909,AL,,NYA,NYY,New York Highlanders,5,153,74,77,589,587,N,N
1909,INT,,PG,PG,Philadelphia Giants,3,18,6,12,95,83,,
1909,AL,,PHA,OAK,Philadelphia Athletics,2,153,95,58,605,411,N,N
1909,NL,,PHI,PHI,Philadelphia Phillies,5,154,74,79,517,519,N,N
1909,NL,,PIT,PIT,Pittsburgh Pirates,1,154,110,42,699,447,Y,Y
1909,AL,,SLA,BAL,St. Louis Browns,7,154,61,89,441,575,N,N
1909,NL,,SLN,STL,St. Louis Cardinals,7,154,54,98,583,731,N,N
1909,WES,,SPG,SPG,St. Paul Gophers,1,13,11,2,27,31,,
1909,AL,,WS1,MIN,Washington Senators,8,156,42,110,380,656,N,N
1910,AL,,BOS,BOS,Boston Red Sox,4,158,81,72,641,564,N,N
1910,EAS,,BRG,BR2,Brooklyn Royal Giants,1,13,9,4,90,73,,
1910,NL,,BRO,LAD,Brooklyn Superbas,6,156,64,90,497,623,N,N
1910,NL,,BSN,ATL,Boston Doves,8,157,53,100,495,701,N,N
1910,AL,,CHA,CHW,Chicago White Sox,6,156,68,85,457,479,N,N
1910,NL,,CHN,CHC,Chicago Cubs,1,154,104,50,712,499,N,Y
1910,NL,,CIN,CIN,Cincinnati Reds,5,156,75,79,620,684,N,N
1910,AL,,CLE,CLE,Cleveland Naps,5,161,71,81,548,657,N,N
1910,WES,,COG,COG,Chicago Giants,3,24,15,8,76,60,,
1910,EAS,,CSH,CSW,Cuban Stars of Havana,2,31,18,13,148,96,,
1910,AL,,DET,DET,Detroit Tigers,3,155,86,68,679,584,N,N
1910,WES,,KCG,KCG,Kansas City Giants,5,16,7,8,1,8,,
1910,WES,,KRG,KRG,Kansas City Royal Giants,2,6,4,2,9,3,,
1910,WES,,LEL,LEL,Chicago Leland Giants,1,25,22,2,138,72,,
1910,NL,,NY1,SFG,New York Giants,2,155,91,63,715,567,N,N
1910,AL,,NYA,NYY,New York Highlanders,2,156,88,63,626,557,N,N
1910,WES,,OKM,OKM,Oklahoma Monarchs,9,11,3,8,11,29,,
1910,EAS,,PG,PG,Philadelphia Giants,3,21,7,14,86,140,,
1910,AL,,PHA,OAK,Philadelphia Athletics,1,155,102,48,674,442,Y,Y
1910,NL,,PHI,PHI,Philadelphia Phillies,4,157,78,75,674,639,N,N
1910,NL,,PIT,PIT,Pittsburgh Pirates,3,154,86,67,655,576,N,N
1910,WES,,SC1,SC1,Stars of Cuba,8,30,10,18,89,102,,
1910,AL,,SLA,BAL,St. Louis Browns,8,158,47,107,451,743,N,N
1910,NL,,SLN,STL,St. Louis Cardinals,7,153,63,90,639,718,N,N
1910,WES,,WBS,WBS,West Baden Sprudels,10,11,0,10,9,41,,
1910,AL,,WS1,MIN,Washington Senators,7,157,66,85,501,551,N,N
1911,WES,,AC2,AC2,All Cubans,9,28,8,20,53,95,,
1911,AL,,BOS,BOS,Boston Red Sox,4,153,78,75,680,643,N,N
1911,EAS,,BRG,BR2,Brooklyn Royal Giants,3,23,12,10,101,82,,
1911,NL,,BRO,LAD,Brooklyn Dodgers,7,154,64,86,539,659,N,N
1911,NL,,BSN,ATL,Boston Rustlers,8,156,44,107,699,1021,N,N
1911,WES,,CAG,CAG,Chicago American Giants,3,42,28,12,188,125,,
1911,AL,,CHA,CHW,Chicago White Sox,5,154,77,74,719,624,N,N
1911,NL,,CHN,CHC,Chicago Cubs,2,157,92,62,757,607,N,N
1911,NL,,CIN,CIN,Cincinnati Reds,6,159,70,83,682,706,N,N
1911,AL,,CLE,CLE,Cleveland Naps,3,156,80,73,691,712,N,N
1911,WES,,COG,COG,Chicago Giants,5,24,11,12,108,85,,
1911,EAS,,CSH,CSW,Cuban Stars of Havana,1,30,18,11,98,64,,
1911,AL,,DET,DET,Detroit Tigers,2,154,89,65,831,776,N,N
1911,WES,,KRG,KRG,Kansas City Royal Giants,11,12,3,9,34,52,,
1911,EAS,,NLG,NLG,New York Lincoln Giants,2,16,9,6,97,89,,
1911,NL,,NY1,SFG,New York Giants,1,154,99,54,756,542,N,Y
1911,AL,,NYA,NYY,New York Highlanders,6,153,76,76,684,724,N,N
1911,EAS,,PG,PG,Philadelphia Giants,4,22,6,16,59,116,,
1911,AL,,PHA,OAK,Philadelphia Athletics,1,152,101,50,861,601,Y,Y
1911,NL,,PHI,PHI,Philadelphia Phillies,4,153,79,73,658,669,N,N
1911,NL,,PIT,PIT,Pittsburgh Pirates,3,155,85,69,744,557,N,N
1911,AL,,SLA,BAL,St. Louis Browns,8,152,45,107,567,812,N,N
1911,WES,,SLG,SLS,St. Louis Giants,4,43,26,17,100,88,,
1911,NL,,SLN,STL,St. Louis Cardinals,5,158,75,74,671,745,N,N
1911,WES,,WBS,WBS,West Baden Sprudels,5,23,11,12,18,12,,
1911,AL,,WS1,MIN,Washington Senators,7,154,64,90,625,766,N,N
1912,AL,,BOS,BOS,Boston Red Sox,1,154,105,47,799,544,Y,Y
1912,EAS,,BRG,BR2,Brooklyn Royal Giants,3,25,10,15,78,106,,
1912,NL,,BRO,LAD,Brooklyn Dodgers,7,153,58,95,651,754,N,N
1912,NL,,BSN,ATL,Boston Braves,8,155,52,101,693,861,N,N
1912,WES,,CAG,CAG,Chicago American Giants,1,53,33,19,256,188,,
1912,AL,,CHA,CHW,Chicago White Sox,4,158,78,76,639,648,N,N
1912,NL,,CHN,CHC,Chicago Cubs,3,152,91,59,756,668,N,N
1912,NL,,CIN,CIN,Cincinnati Reds,4,155,75,78,656,722,N,N
1912,AL,,CLE,CLE,Cleveland Naps,5,155,75,78,677,681,N,N
1912,WES,,CSH,CSW,Cuban Stars of Havana,3,23,12,9,81,64,,
1912,AL,,DET,DET,Detroit Tigers,6,154,69,84,720,777,N,N
1912,WES,,KRG,KRG,Kansas City Royal Giants,2,5,3,2,44,37,,
1912,EAS,,NLG,NLG,New York Lincoln Giants,1,25,16,8,107,64,,
1912,NL,,NY1,SFG,New York Giants,1,154,103,48,823,571,N,Y
1912,AL,,NYA,NYY,New York Highlanders,8,153,50,102,630,842,N,N
1912,AL,,PHA,OAK,Philadelphia Athletics,3,153,90,62,779,658,N,N
1912,NL,,PHI,PHI,Philadelphia Phillies,5,152,73,79,670,688,N,N
1912,NL,,PIT,PIT,Pittsburgh Pirates,2,152,93,58,751,565,N,N
1912,AL,,SLA,BAL,St. Louis Browns,7,157,53,101,552,764,N,N
1912,WES,,SLG,SLS,St. Louis Giants,5,39,18,21,146,178,,
1912,NL,,SLN,STL,St. Louis Cardinals,6,153,63,90,659,830,N,N
1912,WES,,WBS,WBS,West Baden Sprudels,6,27,11,16,17,37,,
1912,AL,,WS1,MIN,Washington Senators,2,154,91,61,699,581,N,N
1913,AL,,BOS,BOS,Boston Red Sox,4,151,79,71,631,610,N,N
1913,EAS,,BRG,BR2,Brooklyn Royal Giants,2,24,13,11,75,84,,
1913,NL,,BRO,LAD,Brooklyn Superbas,6,152,65,84,595,613,N,N
1913,NL,,BSN,ATL,Boston Braves,5,154,69,82,641,690,N,N
1913,WES,,CAG,CAG,Chicago American Giants,3,63,37,25,243,227,,
1913,AL,,CHA,CHW,Chicago White Sox,5,153,78,74,488,498,N,N
1913,NL,,CHN,CHC,Chicago Cubs,3,155,88,65,720,630,N,N
1913,NL,,CIN,CIN,Cincinnati Reds,7,156,64,89,607,717,N,N
1913,AL,,CLE,CLE,Cleveland Naps,3,155,86,66,633,536,N,N
1913,WES,,COG,COG,Chicago Giants,1,7,5,2,24,15,,
1913,WES,,CSH,CSW,Cuban Stars of Havana,4,30,16,14,132,119,,
1913,AL,,DET,DET,Detroit Tigers,6,153,66,87,624,716,N,N
1913,WES,,FLP,FLP,French Lick Plutos,6,30,12,16,41,36,,
1913,EAS,,MOH,MOH,Schenectady Mohawk Giants,3,16,8,8,75,59,,
1913,EAS,,NLG,NLG,New York Lincoln Giants,1,23,16,6,91,58,,
1913,NL,,NY1,SFG,New York Giants,1,156,101,51,684,515,N,Y
1913,AL,,NYA,NYY,New York Yankees,7,153,57,94,529,668,N,N
1913,AL,,PHA,OAK,Philadelphia Athletics,1,153,96,57,794,592,Y,Y
1913,NL,,PHI,PHI,Philadelphia Phillies,2,159,88,63,693,636,N,N
1913,NL,,PIT,PIT,Pittsburgh Pirates,4,155,78,71,673,585,N,N
1913,AL,,SLA,BAL,St. Louis Browns,8,155,57,96,528,642,N,N
1913,NL,,SLN,STL,St. Louis Cardinals,8,153,51,99,528,755,N,N
1913,WES,,WBS,WBS,West Baden Sprudels,5,43,21,20,58,48,,
1913,AL,,WS1,MIN,Washington Senators,2,155,90,64,596,561,N,N
1914,WES,,ABC,ABC,Indianapolis ABCs,2,70,40,29,341,331,,
1914,FL,,BLF,BLT,Baltimore Terrapins,3,160,84,70,645,628,,N
1914,AL,,BOS,BOS,Boston Red Sox,2,159,91,62,589,510,N,N
1914,FL,,BRF,BTT,Brooklyn Tip-Tops,5,157,77,77,662,677,,N
1914,EAS,,BRG,BR2,Brooklyn Royal Giants,3,33,14,19,153,153,,
1914,NL,,BRO,LAD,Brooklyn Robins,5,154,75,79,622,618,N,N
1914,NL,,BSN,ATL,Boston Braves,1,158,94,59,657,548,Y,Y
1914,FL,,BUF,BFL,Buffalo Buffeds,4,155,80,71,620,602,,N
1914,WES,,CAG,CAG,Chicago American Giants,1,57,43,14,274,152,,
1914,AL,,CHA,CHW,Chicago White Sox,6,157,70,84,487,560,N,N
1914,FL,,CHF,CHH,Chicago Chi-Feds,2,157,87,67,621,517,,N
1914,NL,,CHN,CHC,Chicago Cubs,4,156,78,76,605,638,N,N
1914,NL,,CIN,CIN,Cincinnati Reds,8,157,60,94,530,651,N,N
1914,AL,,CLE,CLE,Cleveland Naps,8,157,51,102,538,709,N,N
1914,WES,,CSH,CSW,Cuban Stars of Havana,3,44,23,20,163,132,,
1914,AL,,DET,DET,Detroit Tigers,4,157,80,73,615,618,N,N
1914,FL,,IND,NEW,Indianapolis Hoosiers,1,157,88,65,762,622,,Y
